product_key,product_id,product_number,product_name,product_line,category_id,category,subcategory,maintanance,cost,start_date,gold fact_sales.order_number,gold fact_sales.customer_key,gold fact_sales.order_date,gold fact_sales.shipping_date,gold fact_sales.due_date,gold fact_sales.sales_amount,gold fact_sales.quantity,gold fact_sales.price,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO73764,5349,23/12/2013,30/12/2013,04/01/2014,35,1,35,,,,,
121,529,TT-R982,Road Tire Tube,Road,AC_TT,Accessories,Tires and Tubes,Yes,1,01/07/2013,SO73903,18442,25/12/2013,01/01/2014,06/01/2014,29,1,29,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO73903,18442,25/12/2013,01/01/2014,06/01/2014,35,1,35,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO73919,2998,25/12/2013,01/01/2014,06/01/2014,35,1,35,,,,,
121,529,TT-R982,Road Tire Tube,Road,AC_TT,Accessories,Tires and Tubes,Yes,1,01/07/2013,SO73980,1603,26/12/2013,02/01/2014,07/01/2014,29,1,29,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO59763,151,09/06/2013,16/06/2013,21/06/2013,35,1,35,,,,,
121,529,TT-R982,Road Tire Tube,Road,AC_TT,Accessories,Tires and Tubes,Yes,1,01/07/2013,SO59864,1837,10/06/2013,17/06/2013,22/06/2013,29,1,29,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO59930,15125,11/06/2013,18/06/2013,23/06/2013,35,1,35,,,,,
114,536,TI-M602,ML Mountain Tire,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,11,01/07/2013,SO59943,10520,11/06/2013,18/06/2013,23/06/2013,30,1,30,,,,,
114,536,TI-M602,ML Mountain Tire,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,11,01/07/2013,SO59947,6760,11/06/2013,18/06/2013,23/06/2013,30,1,30,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO60011,6792,12/06/2013,19/06/2013,24/06/2013,35,1,35,,,,,
121,529,TT-R982,Road Tire Tube,Road,AC_TT,Accessories,Tires and Tubes,Yes,1,01/07/2013,SO60022,17422,12/06/2013,19/06/2013,24/06/2013,29,1,29,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO60046,2823,13/06/2013,20/06/2013,25/06/2013,35,1,35,,,,,
121,529,TT-R982,Road Tire Tube,Road,AC_TT,Accessories,Tires and Tubes,Yes,1,01/07/2013,SO60086,1335,13/06/2013,20/06/2013,25/06/2013,29,1,29,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO74037,2516,27/12/2013,03/01/2014,08/01/2014,35,1,35,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO74166,5722,29/12/2013,05/01/2014,10/01/2014,35,1,35,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO74203,9491,30/12/2013,06/01/2014,11/01/2014,35,1,35,,,,,
114,536,TI-M602,ML Mountain Tire,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,11,01/07/2013,SO74256,6251,01/01/2014,08/01/2014,13/01/2014,30,1,30,,,,,
114,536,TI-M602,ML Mountain Tire,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,11,01/07/2013,SO74264,11188,01/01/2014,08/01/2014,13/01/2014,30,1,30,,,,,
132,595,BK-M18S-52,Mountain-500 Silver- 52,Mounting,BI_MB,Bikes,Mountain Bikes,Yes,308,01/07/2013,SO60128,5047,14/06/2013,21/06/2013,26/06/2013,769,1,769,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO60173,14982,14/06/2013,21/06/2013,26/06/2013,35,1,35,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO61980,6633,12/07/2013,19/07/2013,24/07/2013,35,1,35,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO66763,11650,20/09/2013,27/09/2013,02/10/2013,35,1,35,,,,,
199,481,SO-R809-M,Racing Socks- M,Road,CL_SO,Clothing,Socks,No,3,01/07/2013,SO66804,13118,21/09/2013,28/09/2013,03/10/2013,9,1,9,,,,,
114,536,TI-M602,ML Mountain Tire,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,11,01/07/2013,SO66901,12216,23/09/2013,30/09/2013,05/10/2013,30,1,30,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO66911,13870,23/09/2013,30/09/2013,05/10/2013,35,1,35,,,,,
114,536,TI-M602,ML Mountain Tire,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,11,01/07/2013,SO66965,12502,24/09/2013,01/10/2013,06/10/2013,30,1,30,,,,,
121,529,TT-R982,Road Tire Tube,Road,AC_TT,Accessories,Tires and Tubes,Yes,1,01/07/2013,SO66979,1597,24/09/2013,01/10/2013,06/10/2013,29,1,29,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO67012,11664,24/09/2013,01/10/2013,06/10/2013,35,1,35,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO67056,193,25/09/2013,02/10/2013,07/10/2013,35,1,35,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO67058,1020,25/09/2013,02/10/2013,07/10/2013,35,1,35,,,,,
121,529,TT-R982,Road Tire Tube,Road,AC_TT,Accessories,Tires and Tubes,Yes,1,01/07/2013,SO69183,16446,26/10/2013,02/11/2013,07/11/2013,29,1,29,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO69259,520,27/10/2013,03/11/2013,08/11/2013,35,1,35,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO69304,3269,27/10/2013,03/11/2013,08/11/2013,35,1,35,,,,,
121,529,TT-R982,Road Tire Tube,Road,AC_TT,Accessories,Tires and Tubes,Yes,1,01/07/2013,SO69611,2540,29/10/2013,05/11/2013,10/11/2013,29,1,29,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO69611,2540,29/10/2013,05/11/2013,10/11/2013,35,1,35,,,,,
121,529,TT-R982,Road Tire Tube,Road,AC_TT,Accessories,Tires and Tubes,Yes,1,01/07/2013,SO69698,1747,30/10/2013,06/11/2013,11/11/2013,29,1,29,,,,,
132,595,BK-M18S-52,Mountain-500 Silver- 52,Mounting,BI_MB,Bikes,Mountain Bikes,Yes,308,01/07/2013,SO69708,6327,30/10/2013,06/11/2013,11/11/2013,769,1,769,,,,,
199,481,SO-R809-M,Racing Socks- M,Road,CL_SO,Clothing,Socks,No,3,01/07/2013,SO52597,5564,11/02/2013,18/02/2013,23/02/2013,9,1,9,,,,,
121,529,TT-R982,Road Tire Tube,Road,AC_TT,Accessories,Tires and Tubes,Yes,1,01/07/2013,SO52735,15251,14/02/2013,21/02/2013,26/02/2013,29,1,29,,,,,
114,536,TI-M602,ML Mountain Tire,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,11,01/07/2013,SO72738,5532,10/12/2013,17/12/2013,22/12/2013,30,1,30,,,,,
121,529,TT-R982,Road Tire Tube,Road,AC_TT,Accessories,Tires and Tubes,Yes,1,01/07/2013,SO72817,2831,11/12/2013,18/12/2013,23/12/2013,29,1,29,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO72832,13343,11/12/2013,18/12/2013,23/12/2013,35,1,35,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO72840,10101,11/12/2013,18/12/2013,23/12/2013,35,1,35,,,,,
114,536,TI-M602,ML Mountain Tire,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,11,01/07/2013,SO72891,1822,12/12/2013,19/12/2013,24/12/2013,30,1,30,,,,,
132,595,BK-M18S-52,Mountain-500 Silver- 52,Mounting,BI_MB,Bikes,Mountain Bikes,Yes,308,01/07/2013,SO72908,4428,12/12/2013,19/12/2013,24/12/2013,769,1,769,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO72935,8138,12/12/2013,19/12/2013,24/12/2013,35,1,35,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO73001,609,13/12/2013,20/12/2013,25/12/2013,35,1,35,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO73038,4805,14/12/2013,21/12/2013,26/12/2013,35,1,35,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO73071,2917,14/12/2013,21/12/2013,26/12/2013,35,1,35,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO73107,4603,15/12/2013,22/12/2013,27/12/2013,35,1,35,,,,,
132,595,BK-M18S-52,Mountain-500 Silver- 52,Mounting,BI_MB,Bikes,Mountain Bikes,Yes,308,01/07/2013,SO73111,5555,15/12/2013,22/12/2013,27/12/2013,769,1,769,,,,,
114,536,TI-M602,ML Mountain Tire,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,11,01/07/2013,SO61098,5682,29/06/2013,06/07/2013,11/07/2013,30,1,30,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO61119,720,29/06/2013,06/07/2013,11/07/2013,35,1,35,,,,,
121,529,TT-R982,Road Tire Tube,Road,AC_TT,Accessories,Tires and Tubes,Yes,1,01/07/2013,SO61348,12920,01/07/2013,08/07/2013,13/07/2013,29,1,29,,,,,
121,529,TT-R982,Road Tire Tube,Road,AC_TT,Accessories,Tires and Tubes,Yes,1,01/07/2013,SO61386,16610,02/07/2013,09/07/2013,14/07/2013,29,1,29,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO61400,3376,02/07/2013,09/07/2013,14/07/2013,35,1,35,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO61468,16119,03/07/2013,10/07/2013,15/07/2013,35,1,35,,,,,
121,529,TT-R982,Road Tire Tube,Road,AC_TT,Accessories,Tires and Tubes,Yes,1,01/07/2013,SO61515,3785,04/07/2013,11/07/2013,16/07/2013,29,1,29,,,,,
121,529,TT-R982,Road Tire Tube,Road,AC_TT,Accessories,Tires and Tubes,Yes,1,01/07/2013,SO58554,16285,24/05/2013,31/05/2013,05/06/2013,29,1,29,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO58554,16285,24/05/2013,31/05/2013,05/06/2013,35,1,35,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO58610,14851,25/05/2013,01/06/2013,06/06/2013,35,1,35,,,,,
130,593,BK-M18S-44,Mountain-500 Silver- 44,Mounting,BI_MB,Bikes,Mountain Bikes,Yes,308,01/07/2013,SO58646,243,26/05/2013,02/06/2013,07/06/2013,565,1,565,,,,,
121,529,TT-R982,Road Tire Tube,Road,AC_TT,Accessories,Tires and Tubes,Yes,1,01/07/2013,SO58788,2072,28/05/2013,04/06/2013,09/06/2013,29,1,29,,,,,
114,536,TI-M602,ML Mountain Tire,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,11,01/07/2013,SO58841,5684,29/05/2013,05/06/2013,10/06/2013,30,1,30,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO58848,216,29/05/2013,05/06/2013,10/06/2013,35,1,35,,,,,
52,321,BK-R50R-58,Road-650 Red- 58,Road,BI_RB,Bikes,Road Bikes,Yes,487,01/07/2012,SO47585,4321,18/03/2012,25/03/2012,30/03/2012,783,1,783,,,,,
45,343,BK-R50B-52,Road-650 Black- 52,Road,BI_RB,Bikes,Road Bikes,Yes,487,01/07/2012,SO47931,5532,26/04/2012,03/05/2012,08/05/2012,2443,1,2443,,,,,
45,343,BK-R50B-52,Road-650 Black- 52,Road,BI_RB,Bikes,Road Bikes,Yes,487,01/07/2012,SO48094,2658,30/04/2012,07/05/2012,12/05/2012,2443,1,2443,,,,,
45,343,BK-R50B-52,Road-650 Black- 52,Road,BI_RB,Bikes,Road Bikes,Yes,487,01/07/2012,SO48181,2706,15/05/2012,22/05/2012,27/05/2012,2443,1,2443,,,,,
52,321,BK-R50R-58,Road-650 Red- 58,Road,BI_RB,Bikes,Road Bikes,Yes,487,01/07/2012,SO48248,9853,25/05/2012,01/06/2012,06/06/2012,783,1,783,,,,,
45,343,BK-R50B-52,Road-650 Black- 52,Road,BI_RB,Bikes,Road Bikes,Yes,487,01/07/2012,SO48409,11941,30/05/2012,06/06/2012,11/06/2012,2443,1,2443,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO55344,14006,30/03/2013,06/04/2013,11/04/2013,35,1,35,,,,,
114,536,TI-M602,ML Mountain Tire,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,11,01/07/2013,SO55399,4653,31/03/2013,07/04/2013,12/04/2013,30,1,30,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO55467,17003,01/04/2013,08/04/2013,13/04/2013,35,1,35,,,,,
114,536,TI-M602,ML Mountain Tire,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,11,01/07/2013,SO55644,9869,04/04/2013,11/04/2013,16/04/2013,30,1,30,,,,,
121,529,TT-R982,Road Tire Tube,Road,AC_TT,Accessories,Tires and Tubes,Yes,1,01/07/2013,SO55651,3424,04/04/2013,11/04/2013,16/04/2013,29,1,29,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO55651,3424,04/04/2013,11/04/2013,16/04/2013,35,1,35,,,,,
132,595,BK-M18S-52,Mountain-500 Silver- 52,Mounting,BI_MB,Bikes,Mountain Bikes,Yes,308,01/07/2013,SO55660,1765,04/04/2013,11/04/2013,16/04/2013,769,1,769,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO55676,7604,04/04/2013,11/04/2013,16/04/2013,35,1,35,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO55679,8999,04/04/2013,11/04/2013,16/04/2013,35,1,35,,,,,
109,222,HL-U509-B,Sport-100 Helmet- Blue,Other Sales,AC_HE,Accessories,Helmets,Yes,13,01/07/2013,SO55733,9167,05/04/2013,12/04/2013,17/04/2013,35,1,35,,,,,
114,536,TI-M602,ML Mountain Tire,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,11,01/07/2013,SO67150,5700,27/09/2013,04/10/2013,09/10/2013,30,1,30,,,,,
114,536,TI-M602,ML Mountain Tire,Mounting,AC_TT,Accessories,Tires and Tubes,Yes,11,01/07/2013,SO67161,12350,27/09/2013,04/10/2013,09/10/2013,30,1,30,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO71742,6018,28/11/2013,05/12/2013,10/12/2013,35,1,35,,,,,
177,575,BK-T79U-54,Touring-1000 Blue- 54,Touring,BI_TB,Bikes,Touring Bikes,Yes,1482,01/07/2013,SO71759,15006,28/11/2013,05/12/2013,10/12/2013,1215,1,1215,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO57822,207,11/05/2013,18/05/2013,23/05/2013,35,1,35,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO57885,843,12/05/2013,19/05/2013,24/05/2013,35,1,35,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO58141,2258,17/05/2013,24/05/2013,29/05/2013,35,1,35,,,,,
143,382,BK-R64Y-38,Road-550-W Yellow- 38,Road,BI_RB,Bikes,Road Bikes,Yes,713,01/07/2013,SO54766,8538,20/03/2013,27/03/2013,01/04/2013,1120,1,1120,,,,,
194,491,SJ-0194-X,Short-Sleeve Classic Jersey- XL,Other Sales,CL_JE,Clothing,Jerseys,No,42,01/07/2013,SO54889,11964,23/03/2013,30/03/2013,04/04/2013,54,1,54,,,,,
194,491,SJ-0194-X,Short-Sleeve Classic Jersey- XL,Other Sales,CL_JE,Clothing,Jerseys,No,42,01/07/2013,SO55126,441,27/03/2013,03/04/2013,08/04/2013,54,1,54,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO72197,2515,03/12/2013,10/12/2013,15/12/2013,35,1,35,,,,,
194,491,SJ-0194-X,Short-Sleeve Classic Jersey- XL,Other Sales,CL_JE,Clothing,Jerseys,No,42,01/07/2013,SO72237,561,03/12/2013,10/12/2013,15/12/2013,54,1,54,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO72391,852,05/12/2013,12/12/2013,17/12/2013,35,1,35,,,,,
143,382,BK-R64Y-38,Road-550-W Yellow- 38,Road,BI_RB,Bikes,Road Bikes,Yes,713,01/07/2013,SO66426,13193,15/09/2013,22/09/2013,27/09/2013,1120,1,1120,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO66544,1781,17/09/2013,24/09/2013,29/09/2013,35,1,35,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO58168,645,17/05/2013,24/05/2013,29/05/2013,35,1,35,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO58183,2079,17/05/2013,24/05/2013,29/05/2013,35,1,35,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO58527,2349,23/05/2013,30/05/2013,04/06/2013,35,1,35,,,,,
143,382,BK-R64Y-38,Road-550-W Yellow- 38,Road,BI_RB,Bikes,Road Bikes,Yes,713,01/07/2013,SO60687,14038,22/06/2013,29/06/2013,04/07/2013,1120,1,1120,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO60812,811,24/06/2013,01/07/2013,06/07/2013,35,1,35,,,,,
194,491,SJ-0194-X,Short-Sleeve Classic Jersey- XL,Other Sales,CL_JE,Clothing,Jerseys,No,42,01/07/2013,SO60916,9056,26/06/2013,03/07/2013,08/07/2013,54,1,54,,,,,
194,491,SJ-0194-X,Short-Sleeve Classic Jersey- XL,Other Sales,CL_JE,Clothing,Jerseys,No,42,01/07/2013,SO52130,11339,02/02/2013,09/02/2013,14/02/2013,54,1,54,,,,,
177,575,BK-T79U-54,Touring-1000 Blue- 54,Touring,BI_TB,Bikes,Touring Bikes,Yes,1482,01/07/2013,SO52455,6984,08/02/2013,15/02/2013,20/02/2013,1215,1,1215,,,,,
143,382,BK-R64Y-38,Road-550-W Yellow- 38,Road,BI_RB,Bikes,Road Bikes,Yes,713,01/07/2013,SO52521,8406,09/02/2013,16/02/2013,21/02/2013,1120,1,1120,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO74966,2708,23/01/2014,30/01/2014,04/02/2014,35,1,35,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO72547,7520,07/12/2013,14/12/2013,19/12/2013,35,1,35,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO72620,7429,08/12/2013,15/12/2013,20/12/2013,35,1,35,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO72644,11850,09/12/2013,16/12/2013,21/12/2013,35,1,35,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO72686,677,09/12/2013,16/12/2013,21/12/2013,35,1,35,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO72687,3726,09/12/2013,16/12/2013,21/12/2013,35,1,35,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO66893,1486,23/09/2013,30/09/2013,05/10/2013,35,1,35,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO66989,877,24/09/2013,01/10/2013,06/10/2013,35,1,35,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO67056,193,25/09/2013,02/10/2013,07/10/2013,35,1,35,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO67058,1020,25/09/2013,02/10/2013,07/10/2013,35,1,35,,,,,
194,491,SJ-0194-X,Short-Sleeve Classic Jersey- XL,Other Sales,CL_JE,Clothing,Jerseys,No,42,01/07/2013,SO69307,17373,27/10/2013,03/11/2013,08/11/2013,54,1,54,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO52649,82,12/02/2013,19/02/2013,24/02/2013,35,1,35,,,,,
194,491,SJ-0194-X,Short-Sleeve Classic Jersey- XL,Other Sales,CL_JE,Clothing,Jerseys,No,42,01/07/2013,SO52729,12759,14/02/2013,21/02/2013,26/02/2013,54,1,54,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO52823,820,15/02/2013,22/02/2013,27/02/2013,35,1,35,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO61062,1740,28/06/2013,05/07/2013,10/07/2013,35,1,35,,,,,
194,491,SJ-0194-X,Short-Sleeve Classic Jersey- XL,Other Sales,CL_JE,Clothing,Jerseys,No,42,01/07/2013,SO61367,100,01/07/2013,08/07/2013,13/07/2013,54,1,54,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO61463,861,03/07/2013,10/07/2013,15/07/2013,35,1,35,,,,,
194,491,SJ-0194-X,Short-Sleeve Classic Jersey- XL,Other Sales,CL_JE,Clothing,Jerseys,No,42,01/07/2013,SO61493,668,04/07/2013,11/07/2013,16/07/2013,54,1,54,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO61517,2072,04/07/2013,11/07/2013,16/07/2013,35,1,35,,,,,
194,491,SJ-0194-X,Short-Sleeve Classic Jersey- XL,Other Sales,CL_JE,Clothing,Jerseys,No,42,01/07/2013,SO58629,18318,25/05/2013,01/06/2013,06/06/2013,54,1,54,,,,,
194,491,SJ-0194-X,Short-Sleeve Classic Jersey- XL,Other Sales,CL_JE,Clothing,Jerseys,No,42,01/07/2013,SO58641,1288,26/05/2013,02/06/2013,07/06/2013,54,1,54,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO58690,920,26/05/2013,02/06/2013,07/06/2013,35,1,35,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO58813,2356,28/05/2013,04/06/2013,09/06/2013,35,1,35,,,,,
143,382,BK-R64Y-38,Road-550-W Yellow- 38,Road,BI_RB,Bikes,Road Bikes,Yes,713,01/07/2013,SO59137,16798,30/05/2013,06/06/2013,11/06/2013,1120,1,1120,,,,,
143,382,BK-R64Y-38,Road-550-W Yellow- 38,Road,BI_RB,Bikes,Road Bikes,Yes,713,01/07/2013,SO48482,13913,06/06/2012,13/06/2012,18/06/2012,1000,1,1000,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO55667,1681,04/04/2013,11/04/2013,16/04/2013,35,1,35,,,,,
143,382,BK-R64Y-38,Road-550-W Yellow- 38,Road,BI_RB,Bikes,Road Bikes,Yes,713,01/07/2013,SO55679,8999,04/04/2013,11/04/2013,16/04/2013,1120,1,1120,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO67123,1895,26/09/2013,03/10/2013,08/10/2013,35,1,35,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO67124,1029,26/09/2013,03/10/2013,08/10/2013,35,1,35,,,,,
118,540,TI-R982,HL Road Tire,Road,AC_TT,Accessories,Tires and Tubes,Yes,12,01/07/2013,SO67451,1920,30/09/2013,07/10/2013,12/10/2013,35,1,35,,,,,
194,491,SJ-0194-X,Short-Sleeve Classic Jersey- XL,Other Sales,CL_JE,Clothing,Jerseys,No,42,01/07/2013,SO67686,13304,03/10/2013,10/10/2013,15/10/2013,54,1,54,,,,,
143,382,BK-R64Y-38,Road-550-W Yellow- 38,Road,BI_RB,Bikes,Road Bikes,Yes,713,01/07/2013,SO72929,10931,12/12/2013,19/12/2013,24/12/2013,1120,1,1120,,,,,
177,575,BK-T79U-54,Touring-1000 Blue- 54,Touring,BI_TB,Bikes,Touring Bikes,Yes,1482,01/07/2013,SO72951,17104,12/12/2013,19/12/2013,24/12/2013,1215,1,1215,,,,,
